video_id,ts,x1,y1,x2,y2,action,person_id
8aMv-ZGD4ic,984,0.162,0.095,0.394,0.793,12,6
8aMv-ZGD4ic,984,0.162,0.095,0.394,0.793,17,6
8aMv-ZGD4ic,984,0.162,0.095,0.394,0.793,37,6
8aMv-ZGD4ic,984,0.162,0.095,0.394,0.793,74,6
8aMv-ZGD4ic,984,0.162,0.095,0.394,0.793,79,6
8aMv-ZGD4ic,984,0.162,0.095,0.394,0.793,80,6
8aMv-ZGD4ic,984,0.6,0.146,0.883,0.985,12,5
8aMv-ZGD4ic,984,0.6,0.146,0.883,0.985,17,5
8aMv-ZGD4ic,984,0.6,0.146,0.883,0.985,74,5
8aMv-ZGD4ic,984,0.6,0.146,0.883,0.985,80,5
8aMv-ZGD4ic,985,0.136,0.076,0.37,0.787,12,6
8aMv-ZGD4ic,985,0.136,0.076,0.37,0.787,17,6
8aMv-ZGD4ic,985,0.136,0.076,0.37,0.787,37,6
8aMv-ZGD4ic,985,0.136,0.076,0.37,0.787,79,6
8aMv-ZGD4ic,985,0.136,0.076,0.37,0.787,80,6
8aMv-ZGD4ic,985,0.61,0.182,0.893,0.995,12,7
8aMv-ZGD4ic,985,0.61,0.182,0.893,0.995,17,7
8aMv-ZGD4ic,985,0.61,0.182,0.893,0.995,74,7
8aMv-ZGD4ic,985,0.61,0.182,0.893,0.995,79,7
8aMv-ZGD4ic,985,0.61,0.182,0.893,0.995,80,7
8aMv-ZGD4ic,986,0.238,0.064,0.481,0.821,12,6
8aMv-ZGD4ic,986,0.238,0.064,0.481,0.821,17,6
8aMv-ZGD4ic,986,0.238,0.064,0.481,0.821,37,6
8aMv-ZGD4ic,986,0.238,0.064,0.481,0.821,74,6
8aMv-ZGD4ic,986,0.238,0.064,0.481,0.821,77,6
8aMv-ZGD4ic,986,0.238,0.064,0.481,0.821,79,6
8aMv-ZGD4ic,987,0.197,0.093,0.497,0.876,17,6
8aMv-ZGD4ic,987,0.197,0.093,0.497,0.876,37,6
8aMv-ZGD4ic,987,0.197,0.093,0.497,0.876,4,6
8aMv-ZGD4ic,987,0.197,0.093,0.497,0.876,77,6
8aMv-ZGD4ic,987,0.506,0.184,0.733,1.0,12,8
8aMv-ZGD4ic,987,0.506,0.184,0.733,1.0,17,8
8aMv-ZGD4ic,987,0.506,0.184,0.733,1.0,74,8
8aMv-ZGD4ic,987,0.506,0.184,0.733,1.0,79,8
8aMv-ZGD4ic,987,0.506,0.184,0.733,1.0,80,8
8aMv-ZGD4ic,988,0.23,0.029,0.555,0.856,17,6
8aMv-ZGD4ic,988,0.23,0.029,0.555,0.856,37,6
8aMv-ZGD4ic,988,0.23,0.029,0.555,0.856,4,6
8aMv-ZGD4ic,988,0.465,0.101,0.708,0.999,12,8
8aMv-ZGD4ic,988,0.465,0.101,0.708,0.999,80,8
8aMv-ZGD4ic,989,0.218,0.067,0.677,0.978,17,9
8aMv-ZGD4ic,989,0.218,0.067,0.677,0.978,37,9
8aMv-ZGD4ic,989,0.218,0.067,0.677,0.978,4,9
8aMv-ZGD4ic,990,0.257,0.033,0.702,0.986,17,9
8aMv-ZGD4ic,990,0.257,0.033,0.702,0.986,37,9
8aMv-ZGD4ic,990,0.257,0.033,0.702,0.986,4,9
8aMv-ZGD4ic,991,0.254,0.028,0.646,1.0,17,9
8aMv-ZGD4ic,991,0.254,0.028,0.646,1.0,37,9
8aMv-ZGD4ic,991,0.254,0.028,0.646,1.0,4,9
8aMv-ZGD4ic,992,0.223,0.04,0.683,0.984,17,9
8aMv-ZGD4ic,992,0.223,0.04,0.683,0.984,37,9
8aMv-ZGD4ic,992,0.223,0.04,0.683,0.984,4,9
8aMv-ZGD4ic,992,0.223,0.04,0.683,0.984,77,9
8aMv-ZGD4ic,993,0.249,0.014,0.844,0.959,14,9
8aMv-ZGD4ic,993,0.249,0.014,0.844,0.959,17,9
8aMv-ZGD4ic,993,0.249,0.014,0.844,0.959,37,9
8aMv-ZGD4ic,993,0.249,0.014,0.844,0.959,4,9
8aMv-ZGD4ic,994,0.249,0.067,0.457,1.0,14,10
8aMv-ZGD4ic,994,0.284,0.0,0.991,1.0,17,9
8aMv-ZGD4ic,994,0.284,0.0,0.991,1.0,37,9
8aMv-ZGD4ic,994,0.284,0.0,0.991,1.0,4,9
8aMv-ZGD4ic,995,0.207,0.0,0.628,0.984,12,10
8aMv-ZGD4ic,995,0.207,0.0,0.628,0.984,17,10
8aMv-ZGD4ic,995,0.207,0.0,0.628,0.984,64,10
8aMv-ZGD4ic,995,0.207,0.0,0.628,0.984,80,10
8aMv-ZGD4ic,995,0.47,0.496,1.0,1.0,1,9
8aMv-ZGD4ic,996,0.311,0.132,0.854,0.98,12,10
8aMv-ZGD4ic,996,0.311,0.132,0.854,0.98,17,10
8aMv-ZGD4ic,996,0.311,0.132,0.854,0.98,79,10
8aMv-ZGD4ic,996,0.311,0.132,0.854,0.98,80,10
8aMv-ZGD4ic,997,0.326,0.078,0.847,0.973,12,10
8aMv-ZGD4ic,997,0.326,0.078,0.847,0.973,17,10
8aMv-ZGD4ic,997,0.326,0.078,0.847,0.973,79,10
8aMv-ZGD4ic,998,0.251,0.065,0.739,0.989,12,10
8aMv-ZGD4ic,998,0.251,0.065,0.739,0.989,17,10
8aMv-ZGD4ic,998,0.251,0.065,0.739,0.989,79,10
8aMv-ZGD4ic,999,0.209,0.066,0.63,0.983,12,10
8aMv-ZGD4ic,999,0.209,0.066,0.63,0.983,17,10
8aMv-ZGD4ic,999,0.209,0.066,0.63,0.983,79,10
8aMv-ZGD4ic,1000,0.213,0.082,0.58,0.961,12,10
8aMv-ZGD4ic,1000,0.213,0.082,0.58,0.961,17,10
8aMv-ZGD4ic,1000,0.213,0.082,0.58,0.961,79,10
8aMv-ZGD4ic,1001,0.133,0.055,0.566,0.973,12,10
8aMv-ZGD4ic,1001,0.133,0.055,0.566,0.973,17,10
8aMv-ZGD4ic,1001,0.133,0.055,0.566,0.973,79,10
8aMv-ZGD4ic,1002,0.133,0.046,0.667,0.979,12,10
8aMv-ZGD4ic,1002,0.133,0.046,0.667,0.979,17,10
8aMv-ZGD4ic,1002,0.133,0.046,0.667,0.979,79,10
8aMv-ZGD4ic,1003,0.167,0.053,0.656,0.979,12,10
8aMv-ZGD4ic,1003,0.167,0.053,0.656,0.979,17,10
8aMv-ZGD4ic,1003,0.167,0.053,0.656,0.979,79,10
8aMv-ZGD4ic,1004,0.145,0.07,0.597,0.848,12,10
8aMv-ZGD4ic,1004,0.145,0.07,0.597,0.848,17,10
8aMv-ZGD4ic,1004,0.145,0.07,0.597,0.848,79,10
8aMv-ZGD4ic,1005,0.189,0.083,0.648,0.991,12,10
8aMv-ZGD4ic,1005,0.189,0.083,0.648,0.991,79,10
8aMv-ZGD4ic,1006,0.127,0.077,0.568,1.0,12,10
8aMv-ZGD4ic,1006,0.127,0.077,0.568,1.0,79,10
8aMv-ZGD4ic,1007,0.119,0.077,0.541,0.997,12,10
8aMv-ZGD4ic,1007,0.119,0.077,0.541,0.997,79,10
8aMv-ZGD4ic,1008,0.074,0.071,0.575,0.996,12,10
8aMv-ZGD4ic,1008,0.074,0.071,0.575,0.996,79,10
8aMv-ZGD4ic,1009,0.198,0.085,0.69,1.0,12,10
8aMv-ZGD4ic,1009,0.198,0.085,0.69,1.0,79,10
8aMv-ZGD4ic,1010,0.188,0.079,0.657,1.0,12,10
8aMv-ZGD4ic,1010,0.188,0.079,0.657,1.0,79,10
8aMv-ZGD4ic,1011,0.351,0.078,0.881,0.994,12,10
8aMv-ZGD4ic,1011,0.351,0.078,0.881,0.994,79,10
8aMv-ZGD4ic,1013,0.405,0.095,0.825,1.0,12,10
8aMv-ZGD4ic,1013,0.405,0.095,0.825,1.0,17,10
8aMv-ZGD4ic,1013,0.405,0.095,0.825,1.0,79,10
8aMv-ZGD4ic,1014,0.391,0.105,0.688,1.0,12,10
8aMv-ZGD4ic,1014,0.391,0.105,0.688,1.0,17,10
8aMv-ZGD4ic,1014,0.391,0.105,0.688,1.0,79,10
8aMv-ZGD4ic,1015,0.251,0.063,0.595,0.998,12,10
8aMv-ZGD4ic,1015,0.251,0.063,0.595,0.998,17,10
8aMv-ZGD4ic,1015,0.251,0.063,0.595,0.998,79,10
8aMv-ZGD4ic,1016,0.366,0.119,0.69,1.0,14,10
8aMv-ZGD4ic,1016,0.366,0.119,0.69,1.0,17,10
8aMv-ZGD4ic,1016,0.366,0.119,0.69,1.0,79,10
8aMv-ZGD4ic,1017,0.362,0.05,0.637,1.0,14,10
8aMv-ZGD4ic,1017,0.362,0.05,0.637,1.0,17,10
8aMv-ZGD4ic,1017,0.362,0.05,0.637,1.0,79,10
8aMv-ZGD4ic,1019,0.428,0.091,0.761,1.0,12,10
8aMv-ZGD4ic,1019,0.428,0.091,0.761,1.0,17,10
8aMv-ZGD4ic,1019,0.428,0.091,0.761,1.0,79,10
8aMv-ZGD4ic,1020,0.391,0.13,0.638,1.0,12,10
8aMv-ZGD4ic,1020,0.391,0.13,0.638,1.0,17,10
8aMv-ZGD4ic,1020,0.391,0.13,0.638,1.0,79,10
8aMv-ZGD4ic,1021,0.607,0.321,0.895,0.983,14,11
8aMv-ZGD4ic,1022,0.561,0.134,0.854,0.958,14,11
8aMv-ZGD4ic,1023,0.552,0.174,0.873,0.991,14,11
8aMv-ZGD4ic,1024,0.536,0.194,0.864,0.982,14,11
8aMv-ZGD4ic,1025,0.522,0.257,0.837,0.982,14,11
8aMv-ZGD4ic,1025,0.522,0.257,0.837,0.982,79,11
8aMv-ZGD4ic,1026,0.429,0.233,0.805,0.985,14,11
8aMv-ZGD4ic,1026,0.429,0.233,0.805,0.985,79,11
8aMv-ZGD4ic,1027,0.441,0.208,0.772,0.946,14,11
8aMv-ZGD4ic,1027,0.441,0.208,0.772,0.946,79,11
8aMv-ZGD4ic,1028,0.379,0.172,0.726,0.971,14,11
8aMv-ZGD4ic,1028,0.379,0.172,0.726,0.971,79,11
8aMv-ZGD4ic,1029,0.343,0.243,0.68,0.966,14,11
8aMv-ZGD4ic,1029,0.343,0.243,0.68,0.966,79,11
8aMv-ZGD4ic,1030,0.452,0.146,0.799,0.987,14,11
8aMv-ZGD4ic,1030,0.452,0.146,0.799,0.987,79,11
8aMv-ZGD4ic,1031,0.449,0.197,0.788,0.908,14,11
8aMv-ZGD4ic,1031,0.449,0.197,0.788,0.908,79,11
8aMv-ZGD4ic,1032,0.36,0.195,0.698,0.89,14,11
8aMv-ZGD4ic,1032,0.36,0.195,0.698,0.89,79,11
8aMv-ZGD4ic,1033,0.429,0.255,0.718,0.965,14,11
8aMv-ZGD4ic,1033,0.429,0.255,0.718,0.965,79,11
8aMv-ZGD4ic,1034,0.239,0.273,0.573,0.928,14,11
8aMv-ZGD4ic,1034,0.239,0.273,0.573,0.928,79,11
8aMv-ZGD4ic,1041,0.733,0.393,0.995,0.98,14,12
8aMv-ZGD4ic,1041,0.733,0.393,0.995,0.98,79,12
8aMv-ZGD4ic,1042,0.565,0.334,0.875,0.984,14,12
8aMv-ZGD4ic,1042,0.565,0.334,0.875,0.984,79,12
8aMv-ZGD4ic,1043,0.658,0.21,0.892,0.96,14,12
8aMv-ZGD4ic,1043,0.658,0.21,0.892,0.96,79,12
8aMv-ZGD4ic,1044,0.635,0.186,0.887,0.971,14,12
8aMv-ZGD4ic,1044,0.635,0.186,0.887,0.971,79,12
8aMv-ZGD4ic,1045,0.561,0.153,0.816,0.974,12,12
8aMv-ZGD4ic,1045,0.561,0.153,0.816,0.974,17,12
8aMv-ZGD4ic,1045,0.561,0.153,0.816,0.974,79,12
8aMv-ZGD4ic,1046,0.571,0.18,0.857,0.95,12,12
8aMv-ZGD4ic,1046,0.571,0.18,0.857,0.95,17,12
8aMv-ZGD4ic,1046,0.571,0.18,0.857,0.95,74,12
8aMv-ZGD4ic,1047,0.011,0.074,0.339,0.862,12,13
8aMv-ZGD4ic,1047,0.011,0.074,0.339,0.862,74,13
8aMv-ZGD4ic,1047,0.011,0.074,0.339,0.862,80,13
8aMv-ZGD4ic,1047,0.642,0.211,0.913,0.952,12,12
8aMv-ZGD4ic,1047,0.642,0.211,0.913,0.952,17,12
8aMv-ZGD4ic,1047,0.642,0.211,0.913,0.952,79,12
8aMv-ZGD4ic,1047,0.642,0.211,0.913,0.952,80,12
8aMv-ZGD4ic,1048,0.027,0.097,0.736,0.982,12,13
8aMv-ZGD4ic,1048,0.027,0.097,0.736,0.982,79,13
8aMv-ZGD4ic,1049,0.046,0.104,0.806,1.0,12,13
8aMv-ZGD4ic,1049,0.046,0.104,0.806,1.0,79,13
8aMv-ZGD4ic,1050,0.068,0.162,0.776,1.0,12,13
8aMv-ZGD4ic,1050,0.068,0.162,0.776,1.0,79,13
8aMv-ZGD4ic,1051,0.016,0.098,0.708,0.995,12,13
8aMv-ZGD4ic,1051,0.016,0.098,0.708,0.995,79,13
8aMv-ZGD4ic,1051,0.016,0.098,0.708,0.995,80,13
8aMv-ZGD4ic,1052,0.201,0.029,0.946,0.843,12,14
8aMv-ZGD4ic,1052,0.201,0.029,0.946,0.843,79,14
8aMv-ZGD4ic,1052,0.201,0.029,0.946,0.843,80,14
8aMv-ZGD4ic,1053,0.156,0.098,0.431,0.825,12,15
8aMv-ZGD4ic,1053,0.156,0.098,0.431,0.825,74,15
8aMv-ZGD4ic,1053,0.156,0.098,0.431,0.825,80,15
8aMv-ZGD4ic,1053,0.655,0.237,0.95,0.952,12,14
8aMv-ZGD4ic,1053,0.655,0.237,0.95,0.952,17,14
8aMv-ZGD4ic,1053,0.655,0.237,0.95,0.952,79,14
8aMv-ZGD4ic,1054,0.139,0.115,0.422,0.834,12,15
8aMv-ZGD4ic,1054,0.139,0.115,0.422,0.834,74,15
8aMv-ZGD4ic,1054,0.451,0.263,0.876,0.983,12,14
8aMv-ZGD4ic,1054,0.451,0.263,0.876,0.983,17,14
8aMv-ZGD4ic,1054,0.451,0.263,0.876,0.983,65,14
8aMv-ZGD4ic,1054,0.451,0.263,0.876,0.983,79,14
8aMv-ZGD4ic,1054,0.451,0.263,0.876,0.983,80,14
8aMv-ZGD4ic,1055,0.144,0.12,0.409,0.804,12,15
8aMv-ZGD4ic,1055,0.144,0.12,0.409,0.804,17,15
8aMv-ZGD4ic,1055,0.144,0.12,0.409,0.804,74,15
8aMv-ZGD4ic,1055,0.144,0.12,0.409,0.804,78,15
8aMv-ZGD4ic,1055,0.144,0.12,0.409,0.804,79,15
8aMv-ZGD4ic,1056,0.122,0.099,0.404,0.82,12,15
8aMv-ZGD4ic,1056,0.122,0.099,0.404,0.82,17,15
8aMv-ZGD4ic,1056,0.122,0.099,0.404,0.82,74,15
8aMv-ZGD4ic,1056,0.122,0.099,0.404,0.82,80,15
8aMv-ZGD4ic,1056,0.612,0.23,0.972,0.968,12,14
8aMv-ZGD4ic,1056,0.612,0.23,0.972,0.968,79,14
8aMv-ZGD4ic,1056,0.612,0.23,0.972,0.968,80,14
8aMv-ZGD4ic,1057,0.106,0.092,0.389,0.821,12,15
8aMv-ZGD4ic,1057,0.106,0.092,0.389,0.821,17,15
8aMv-ZGD4ic,1057,0.106,0.092,0.389,0.821,74,15
8aMv-ZGD4ic,1057,0.106,0.092,0.389,0.821,80,15
8aMv-ZGD4ic,1057,0.557,0.242,0.957,0.816,12,14
8aMv-ZGD4ic,1057,0.557,0.242,0.957,0.816,79,14
8aMv-ZGD4ic,1057,0.557,0.242,0.957,0.816,80,14
8aMv-ZGD4ic,1058,0.105,0.091,0.384,0.824,12,15
8aMv-ZGD4ic,1058,0.105,0.091,0.384,0.824,17,15
8aMv-ZGD4ic,1058,0.105,0.091,0.384,0.824,74,15
8aMv-ZGD4ic,1058,0.105,0.091,0.384,0.824,80,15
8aMv-ZGD4ic,1058,0.588,0.245,0.958,0.967,12,14
8aMv-ZGD4ic,1058,0.588,0.245,0.958,0.967,79,14
8aMv-ZGD4ic,1058,0.588,0.245,0.958,0.967,80,14
8aMv-ZGD4ic,1059,0.105,0.096,0.394,0.825,12,15
8aMv-ZGD4ic,1059,0.105,0.096,0.394,0.825,17,15
8aMv-ZGD4ic,1059,0.105,0.096,0.394,0.825,74,15
8aMv-ZGD4ic,1059,0.105,0.096,0.394,0.825,80,15
8aMv-ZGD4ic,1059,0.616,0.235,0.969,0.972,12,14
8aMv-ZGD4ic,1059,0.616,0.235,0.969,0.972,74,14
8aMv-ZGD4ic,1059,0.616,0.235,0.969,0.972,79,14
8aMv-ZGD4ic,1060,0.105,0.102,0.413,0.946,12,15
8aMv-ZGD4ic,1060,0.105,0.102,0.413,0.946,17,15
8aMv-ZGD4ic,1060,0.105,0.102,0.413,0.946,74,15
8aMv-ZGD4ic,1060,0.105,0.102,0.413,0.946,80,15
8aMv-ZGD4ic,1060,0.623,0.247,0.955,0.978,12,14
8aMv-ZGD4ic,1060,0.623,0.247,0.955,0.978,79,14
8aMv-ZGD4ic,1060,0.623,0.247,0.955,0.978,80,14
8aMv-ZGD4ic,1061,0.097,0.09,0.401,1.0,12,15
8aMv-ZGD4ic,1061,0.097,0.09,0.401,1.0,17,15
8aMv-ZGD4ic,1061,0.097,0.09,0.401,1.0,74,15
8aMv-ZGD4ic,1061,0.613,0.236,0.957,0.992,12,14
8aMv-ZGD4ic,1061,0.613,0.236,0.957,0.992,79,14
8aMv-ZGD4ic,1062,0.101,0.1,0.394,0.984,12,15
8aMv-ZGD4ic,1062,0.101,0.1,0.394,0.984,17,15
8aMv-ZGD4ic,1062,0.101,0.1,0.394,0.984,74,15
8aMv-ZGD4ic,1062,0.603,0.239,0.974,0.972,12,14
8aMv-ZGD4ic,1062,0.603,0.239,0.974,0.972,79,14
8aMv-ZGD4ic,1068,0.076,0.021,0.856,1.0,12,16
8aMv-ZGD4ic,1068,0.076,0.021,0.856,1.0,17,16
8aMv-ZGD4ic,1069,0.0,0.074,1.0,0.972,12,17
8aMv-ZGD4ic,1069,0.0,0.074,1.0,0.972,79,17
8aMv-ZGD4ic,1069,0.0,0.074,1.0,0.972,80,17
8aMv-ZGD4ic,1070,0.16,0.07,0.956,0.988,12,17
8aMv-ZGD4ic,1070,0.16,0.07,0.956,0.988,79,17
8aMv-ZGD4ic,1071,0.191,0.095,1.0,0.969,12,17
8aMv-ZGD4ic,1071,0.191,0.095,1.0,0.969,79,17
8aMv-ZGD4ic,1072,0.214,0.062,0.951,0.919,12,17
8aMv-ZGD4ic,1072,0.214,0.062,0.951,0.919,79,17
8aMv-ZGD4ic,1073,0.187,0.051,0.974,0.925,12,17
8aMv-ZGD4ic,1073,0.187,0.051,0.974,0.925,79,17
8aMv-ZGD4ic,1074,0.07,0.079,0.813,0.964,12,17
8aMv-ZGD4ic,1074,0.07,0.079,0.813,0.964,79,17
8aMv-ZGD4ic,1075,0.085,0.069,0.932,0.97,12,17
8aMv-ZGD4ic,1075,0.085,0.069,0.932,0.97,79,17
8aMv-ZGD4ic,1075,0.085,0.069,0.932,0.97,80,17
8aMv-ZGD4ic,1076,0.212,0.075,0.928,0.985,12,17
8aMv-ZGD4ic,1076,0.212,0.075,0.928,0.985,79,17
8aMv-ZGD4ic,1077,0.017,0.082,0.724,0.989,12,18
8aMv-ZGD4ic,1077,0.017,0.082,0.724,0.989,79,18
8aMv-ZGD4ic,1078,0.031,0.069,0.755,0.978,12,18
8aMv-ZGD4ic,1078,0.031,0.069,0.755,0.978,17,18
8aMv-ZGD4ic,1078,0.031,0.069,0.755,0.978,79,18
8aMv-ZGD4ic,1079,0.049,0.067,0.784,0.996,12,18
8aMv-ZGD4ic,1080,0.071,0.08,0.785,0.998,12,18
8aMv-ZGD4ic,1080,0.071,0.08,0.785,0.998,74,18
8aMv-ZGD4ic,1081,0.069,0.086,0.766,0.997,12,18
8aMv-ZGD4ic,1081,0.069,0.086,0.766,0.997,74,18
8aMv-ZGD4ic,1081,0.069,0.086,0.766,0.997,80,18
8aMv-ZGD4ic,1082,0.225,0.124,0.978,1.0,12,19
8aMv-ZGD4ic,1082,0.225,0.124,0.978,1.0,79,19
8aMv-ZGD4ic,1082,0.225,0.124,0.978,1.0,80,19
8aMv-ZGD4ic,1083,0.121,0.102,0.931,0.926,12,19
8aMv-ZGD4ic,1083,0.121,0.102,0.931,0.926,79,19
8aMv-ZGD4ic,1084,0.213,0.115,0.976,0.988,12,19
8aMv-ZGD4ic,1084,0.213,0.115,0.976,0.988,79,19
8aMv-ZGD4ic,1085,0.116,0.109,0.917,1.0,12,19
8aMv-ZGD4ic,1085,0.116,0.109,0.917,1.0,79,19
8aMv-ZGD4ic,1086,0.075,0.187,0.989,0.996,12,19
8aMv-ZGD4ic,1086,0.075,0.187,0.989,0.996,79,19
8aMv-ZGD4ic,1087,0.191,0.224,1.0,1.0,12,19
8aMv-ZGD4ic,1087,0.191,0.224,1.0,1.0,79,19
8aMv-ZGD4ic,1087,0.191,0.224,1.0,1.0,80,19
8aMv-ZGD4ic,1088,0.062,0.074,0.796,0.998,12,20
8aMv-ZGD4ic,1088,0.062,0.074,0.796,0.998,79,20
8aMv-ZGD4ic,1089,0.069,0.093,0.739,0.988,12,20
8aMv-ZGD4ic,1089,0.069,0.093,0.739,0.988,79,20
8aMv-ZGD4ic,1090,0.029,0.06,0.712,1.0,12,20
8aMv-ZGD4ic,1090,0.029,0.06,0.712,1.0,79,20
8aMv-ZGD4ic,1091,0.028,0.101,0.74,0.992,12,20
8aMv-ZGD4ic,1091,0.028,0.101,0.74,0.992,79,20
8aMv-ZGD4ic,1092,0.079,0.126,0.722,1.0,12,20
8aMv-ZGD4ic,1093,0.04,0.102,0.714,0.996,12,20
8aMv-ZGD4ic,1093,0.04,0.102,0.714,0.996,74,20
8aMv-ZGD4ic,1093,0.04,0.102,0.714,0.996,80,20
8aMv-ZGD4ic,1094,0.035,0.096,0.702,0.994,12,20
8aMv-ZGD4ic,1094,0.035,0.096,0.702,0.994,74,20
8aMv-ZGD4ic,1095,0.088,0.055,0.95,0.959,12,21
8aMv-ZGD4ic,1095,0.088,0.055,0.95,0.959,79,21
8aMv-ZGD4ic,1096,0.178,0.06,0.986,0.975,12,21
8aMv-ZGD4ic,1096,0.178,0.06,0.986,0.975,79,21
8aMv-ZGD4ic,1097,0.139,0.047,0.949,0.978,12,21
8aMv-ZGD4ic,1097,0.139,0.047,0.949,0.978,79,21
8aMv-ZGD4ic,1098,0.166,0.103,1.0,0.976,12,21
8aMv-ZGD4ic,1098,0.166,0.103,1.0,0.976,79,21
8aMv-ZGD4ic,1099,0.175,0.066,0.951,0.999,12,21
8aMv-ZGD4ic,1099,0.175,0.066,0.951,0.999,79,21
8aMv-ZGD4ic,1100,0.155,0.152,0.969,0.993,12,21
8aMv-ZGD4ic,1100,0.155,0.152,0.969,0.993,79,21
8aMv-ZGD4ic,1101,0.223,0.06,0.97,1.0,12,22
8aMv-ZGD4ic,1101,0.223,0.06,0.97,1.0,79,22
8aMv-ZGD4ic,1102,0.214,0.072,0.941,0.944,12,22
8aMv-ZGD4ic,1102,0.214,0.072,0.941,0.944,79,22
8aMv-ZGD4ic,1103,0.192,0.107,1.0,0.962,12,22
8aMv-ZGD4ic,1103,0.192,0.107,1.0,0.962,79,22
8aMv-ZGD4ic,1104,0.166,0.087,0.957,0.958,11,22
8aMv-ZGD4ic,1104,0.166,0.087,0.957,0.958,12,22
8aMv-ZGD4ic,1104,0.166,0.087,0.957,0.958,79,22
8aMv-ZGD4ic,1105,0.002,0.076,0.727,1.0,12,23
8aMv-ZGD4ic,1105,0.002,0.076,0.727,1.0,74,23
8aMv-ZGD4ic,1106,0.01,0.077,0.719,0.992,12,23
8aMv-ZGD4ic,1106,0.01,0.077,0.719,0.992,74,23
8aMv-ZGD4ic,1107,0.002,0.064,0.702,1.0,12,23
8aMv-ZGD4ic,1107,0.002,0.064,0.702,1.0,74,23
8aMv-ZGD4ic,1108,0.04,0.099,0.909,1.0,12,24
8aMv-ZGD4ic,1108,0.04,0.099,0.909,1.0,79,24
8aMv-ZGD4ic,1109,0.089,0.034,0.983,1.0,12,24
8aMv-ZGD4ic,1109,0.089,0.034,0.983,1.0,79,24
8aMv-ZGD4ic,1110,0.144,0.303,0.997,0.996,12,24
8aMv-ZGD4ic,1110,0.144,0.303,0.997,0.996,79,24
8aMv-ZGD4ic,1112,0.13,0.097,0.441,0.985,12,25
8aMv-ZGD4ic,1112,0.13,0.097,0.441,0.985,17,25
8aMv-ZGD4ic,1112,0.13,0.097,0.441,0.985,79,25
8aMv-ZGD4ic,1112,0.837,0.243,0.998,0.747,12,26
8aMv-ZGD4ic,1112,0.837,0.243,0.998,0.747,79,26
8aMv-ZGD4ic,1112,0.837,0.243,0.998,0.747,80,26
8aMv-ZGD4ic,1113,0.104,0.071,0.397,0.991,12,25
8aMv-ZGD4ic,1113,0.104,0.071,0.397,0.991,17,25
8aMv-ZGD4ic,1113,0.104,0.071,0.397,0.991,74,25
8aMv-ZGD4ic,1113,0.104,0.071,0.397,0.991,80,25
8aMv-ZGD4ic,1113,0.601,0.315,1.0,0.88,1,26
8aMv-ZGD4ic,1113,0.601,0.315,1.0,0.88,79,26
8aMv-ZGD4ic,1113,0.601,0.315,1.0,0.88,80,26
8aMv-ZGD4ic,1114,0.05,0.083,0.355,0.998,12,25
8aMv-ZGD4ic,1114,0.05,0.083,0.355,0.998,17,25
8aMv-ZGD4ic,1114,0.05,0.083,0.355,0.998,74,25
8aMv-ZGD4ic,1114,0.05,0.083,0.355,0.998,80,25
8aMv-ZGD4ic,1114,0.587,0.33,0.996,0.997,12,26
8aMv-ZGD4ic,1114,0.587,0.33,0.996,0.997,79,26
8aMv-ZGD4ic,1114,0.587,0.33,0.996,0.997,80,26
8aMv-ZGD4ic,1115,0.0,0.097,0.309,1.0,12,25
8aMv-ZGD4ic,1115,0.0,0.097,0.309,1.0,17,25
8aMv-ZGD4ic,1115,0.0,0.097,0.309,1.0,74,25
8aMv-ZGD4ic,1115,0.0,0.097,0.309,1.0,80,25
8aMv-ZGD4ic,1115,0.649,0.282,1.0,0.989,12,26
8aMv-ZGD4ic,1115,0.649,0.282,1.0,0.989,79,26
8aMv-ZGD4ic,1115,0.649,0.282,1.0,0.989,80,26
8aMv-ZGD4ic,1116,0.0,0.089,0.311,1.0,12,25
8aMv-ZGD4ic,1116,0.0,0.089,0.311,1.0,17,25
8aMv-ZGD4ic,1116,0.0,0.089,0.311,1.0,74,25
8aMv-ZGD4ic,1116,0.0,0.089,0.311,1.0,80,25
8aMv-ZGD4ic,1116,0.77,0.312,1.0,0.976,12,26
8aMv-ZGD4ic,1116,0.77,0.312,1.0,0.976,79,26
8aMv-ZGD4ic,1116,0.77,0.312,1.0,0.976,80,26
8aMv-ZGD4ic,1117,0.002,0.1,0.291,0.997,12,25
8aMv-ZGD4ic,1117,0.002,0.1,0.291,0.997,17,25
8aMv-ZGD4ic,1117,0.002,0.1,0.291,0.997,74,25
8aMv-ZGD4ic,1117,0.002,0.1,0.291,0.997,80,25
8aMv-ZGD4ic,1117,0.79,0.293,1.0,0.969,12,26
8aMv-ZGD4ic,1117,0.79,0.293,1.0,0.969,79,26
8aMv-ZGD4ic,1117,0.79,0.293,1.0,0.969,80,26
8aMv-ZGD4ic,1118,0.0,0.091,0.287,1.0,12,25
8aMv-ZGD4ic,1118,0.0,0.091,0.287,1.0,17,25
8aMv-ZGD4ic,1118,0.0,0.091,0.287,1.0,79,25
8aMv-ZGD4ic,1118,0.0,0.091,0.287,1.0,80,25
8aMv-ZGD4ic,1119,0.199,0.09,0.5,1.0,12,25
8aMv-ZGD4ic,1119,0.199,0.09,0.5,1.0,17,25
8aMv-ZGD4ic,1119,0.199,0.09,0.5,1.0,79,25
8aMv-ZGD4ic,1120,0.233,0.105,0.553,0.928,12,25
